timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0196076,0.0095196031,-8.5549307292,-8.4904535253995
-0.0196068,0.0095196031,-8.5058101267,-8.490142507994742
-0.019606,0.0095196031,-8.5058101267,-8.489831490589983
-0.0196052,0.0067306585,-8.5058101267,-8.489520473185225
-0.0196044,0.006358799,-8.4624684205,-8.489209455780466
-0.0196036,0.0095196031,-8.4566895241,-8.488898438375706
-0.0196028,0.0067306585,-8.5058101267,-8.48858742097095
-0.019602,0.0035698544,-8.5058101267,-8.488276403566191
-0.0196012,0.006358799,-8.5058101267,-8.48796538616143
-0.0196004,0.0067306585,-8.5058101267,-8.487654368756674
-0.0195996,0.0035698544,-8.5058101267,-8.487343351351914
-0.0195988,0.0035698544,-8.5058101267,-8.487032333947155
-0.019598,0.006358799,-8.5058101267,-8.486721316542399
-0.0195972,0.0095196031,-8.4624684205,-8.486410299137638
-0.0195964,0.0067306585,-8.4566895241,-8.48609928173288
-0.0195956,0.0035698544,-8.4624684205,-8.485788264328123
-0.0195948,0.006358799,-8.4566895241,-8.485477246923363
-0.019594,0.0067306585,-8.5058101267,-8.485166229518605
-0.0195932,0.0035698544,-8.5058101267,-8.484855212113846
-0.0195924,0.006358799,-8.5058101267,-8.484544194709088
-0.0195916,0.0067306585,-8.5058101267,-8.48423317730433
-0.0195908,0.006358799,-8.5058101267,-8.48392215989957
-0.01959,0.0095196031,-8.4624684205,-8.483611142494812
-0.0195892,0.0095196031,-8.4566895241,-8.483300125090054
-0.0195884,0.0095196031,-8.4624684205,-8.482989107685295
-0.0195876,0.0095196031,-8.4566895241,-8.482678090280537
-0.0195868,0.0095196031,-8.5058101267,-8.482367072875778
-0.019586,0.0095196031,-8.4624684205,-8.48205605547102
-0.0195852,0.0095196031,-8.4566895241,-8.481745038066261
-0.0195844,0.0067306585,-8.5058101267,-8.481434020661501
-0.0195836,0.0035698544,-8.5058101267,-8.481123003256743
-0.0195828,0.006358799,-8.5058101267,-8.480811985851986
-0.019582,0.0067306585,-8.5058101267,-8.480500968447226
-0.0195812,0.0035698544,-8.5058101267,-8.480189951042467
-0.0195804,0.006358799,-8.5058101267,-8.47987893363771
-0.0195796,0.0095196031,-8.5058101267,-8.47956791623295
-0.0195788,0.0095196031,-8.5058101267,-8.479256898828192
-0.019578,0.0067306585,-8.5058101267,-8.478945881423435
-0.0195772,0.006358799,-8.5058101267,-8.478634864018675
-0.0195764,0.0095196031,-8.4624684205,-8.478323846613916
-0.0195756,0.0095196031,-8.4566895241,-8.478012829209158
-0.0195748,0.0067306585,-8.5058101267,-8.4777018118044
-0.019574,0.006358799,-8.4624684205,-8.477390794399641
-0.0195732,0.0067306585,-8.4566895241,-8.477079776994882
-0.0195724,0.0035698544,-8.4624684205,-8.476768759590124
-0.0195716,0.0035698544,-8.4566895241,-8.476457742185366
-0.0195708,0.0035698544,-8.5058101267,-8.476146724780607
-0.01957,0.0035698544,-8.5058101267,-8.475835707375849
-0.0195692,0.0035698544,-8.5058101267,-8.475524689971088
-0.0195684,0.006358799,-8.5058101267,-8.475213672566332
-0.0195676,0.0095196031,-8.4624684205,-8.474902655161573
-0.0195668,0.0067306585,-8.4566895241,-8.474591637756813
-0.019566,0.006358799,-8.5058101267,-8.474280620352056
-0.0195652,0.0067306585,-8.5058101267,-8.473969602947298
-0.0195644,0.0035698544,-8.5058101267,-8.473658585542537
-0.0195636,0.0035698544,-8.5058101267,-8.473347568137779
-0.0195628,0.0035698544,-8.5058101267,-8.473036550733022
-0.019562,0.0035698544,-8.5058101267,-8.472725533328262
-0.0195612,0.0035698544,-8.4624684205,-8.472414515923504
-0.0195604,0.006358799,-8.4566895241,-8.472103498518745
-0.0195596,0.0067306585,-8.5058101267,-8.471792481113987
-0.0195588,0.0007809098,-8.5058101267,-8.471481463709228
-0.019558,0.0004090504,-8.5058101267,-8.47117044630447
-0.0195572,0.0035698544,-8.5058101267,-8.470859428899711
-0.0195564,0.0035698544,-8.5058101267,-8.470548411494953
-0.0195556,0.0035698544,-8.4624684205,-8.470237394090194
-0.0195548,0.006358799,-8.4566895241,-8.469926376685436
-0.019554,0.0067306585,-8.5058101267,-8.469615359280676
-0.0195532,0.0035698544,-8.5058101267,-8.469304341875919
-0.0195524,0.0035698544,-8.5058101267,-8.46899332447116
-0.0195516,0.006358799,-8.4624684205,-8.4686823070664
-0.0195508,0.0067306585,-8.4566895241,-8.468371289661643
-0.01955,0.0035698544,-8.5058101267,-8.468060272256885
-0.0195492,0.006358799,-8.4624684205,-8.467749254852125
-0.0195484,0.0067306585,-8.4566895241,-8.467438237447368
-0.0195476,0.006358799,-8.5058101267,-8.467127220042608
-0.0195468,0.0095196031,-8.5058101267,-8.46681620263785
-0.019546,0.0067306585,-8.4624684205,-8.466505185233093
-0.0195452,0.006358799,-8.4566895241,-8.466194167828332
-0.0195444,0.0095196031,-8.4624684205,-8.465883150423574
-0.0195436,0.0095196031,-8.413347818,-8.465572133018815
-0.0195428,0.0095196031,-8.4566895241,-8.465261115614057
-0.019542,0.0067306585,-8.4624684205,-8.464950098209298
-0.0195412,0.006358799,-8.413347818,-8.46463908080454
-0.0195404,0.0095196031,-8.413347818,-8.464328063399781
-0.0195396,0.0095196031,-8.413347818,-8.464017045995023
-0.0195388,0.0067306585,-8.413347818,-8.463706028590265
-0.019538,0.0035698544,-8.413347818,-8.463395011185506
-0.0195372,0.006358799,-8.413347818,-8.463083993780748
-0.0195364,0.0067306585,-8.413347818,-8.46277297637599
-0.0195356,0.006358799,-8.4566895241,-8.46246195897123
-0.0195348,0.0095196031,-8.5058101267,-8.462150941566472
-0.019534,0.0067306585,-8.5058101267,-8.461839924161714
-0.0195332,0.006358799,-8.4624684205,-8.461528906756955
-0.0195324,0.0095196031,-8.413347818,-8.461217889352195
-0.0195316,0.0067306585,-8.4566895241,-8.460906871947437
-0.0195308,0.006358799,-8.5058101267,-8.46059585454268
-0.01953,0.0095196031,-8.4624684205,-8.46028483713792
-0.0195292,0.0095196031,-8.4566895241,-8.459973819733161
-0.0195284,0.0095196031,-8.4624684205,-8.459662802328404
-0.0195276,0.0095196031,-8.413347818,-8.459351784923644
-0.0195268,0.0095196031,-8.413347818,-8.459040767518886
-0.019526,0.0067306585,-8.4566895241,-8.458729750114129
-0.0195252,0.006358799,-8.5058101267,-8.458418732709369
-0.0195244,0.0067306585,-8.4624684205,-8.45810771530461
-0.0195236,0.0035698544,-8.413347818,-8.457796697899852
-0.0195228,0.006358799,-8.4566895241,-8.457485680495093
-0.019522,0.0095196031,-8.5058101267,-8.457174663090335
-0.0195212,0.0067306585,-8.4624684205,-8.456863645685576
-0.0195204,0.006358799,-8.413347818,-8.456552628280818
-0.0195196,0.0095196031,-8.413347818,-8.45624161087606
-0.0195188,0.0095196031,-8.4566895241,-8.455930593471301
-0.019518,0.0095196031,-8.4624684205,-8.455619576066542
-0.0195172,0.0095196031,-8.4566895241,-8.455308558661782
-0.0195164,0.0067306585,-8.5058101267,-8.454997541257026
-0.0195156,0.006358799,-8.5058101267,-8.454686523852267
-0.0195148,0.0095196031,-8.5058101267,-8.454375506447507
-0.019514,0.0095196031,-8.4624684205,-8.45406448904275
-0.0195132,0.0067306585,-8.413347818,-8.453753471637992
-0.0195124,0.006358799,-8.413347818,-8.453442454233231
-0.0195116,0.0095196031,-8.413347818,-8.453131436828473
-0.0195108,0.0067306585,-8.413347818,-8.452820419423714
-0.01951,0.0035698544,-8.4566895241,-8.452509402018956
-0.0195092,0.006358799,-8.5058101267,-8.452198384614197
-0.0195084,0.0095196031,-8.4624684205,-8.451887367209439
-0.0195076,0.0095196031,-8.413347818,-8.45157634980468
-0.0195068,0.0095196031,-8.4566895241,-8.451265332399922
-0.019506,0.0067306585,-8.5058101267,-8.450954314995164
-0.0195052,0.0035698544,-8.5058101267,-8.450643297590405
-0.0195044,0.0035698544,-8.5058101267,-8.450332280185647
-0.0195036,0.0035698544,-8.5058101267,-8.450021262780888
-0.0195028,0.0035698544,-8.4624684205,-8.44971024537613
-0.019502,0.0035698544,-8.4566895241,-8.44939922797137
-0.0195012,0.006358799,-8.4624684205,-8.449088210566613
-0.0195004,0.0095196031,-8.413347818,-8.448777193161854
-0.0194996,0.0095196031,-8.413347818,-8.448466175757094
-0.0194988,0.0095196031,-8.413347818,-8.448155158352337
-0.019498,0.0095196031,-8.413347818,-8.447844140947579
-0.0194972,0.0095196031,-8.413347818,-8.447533123542819
-0.0194964,0.0095196031,-8.4566895241,-8.447222106138062
-0.0194956,0.0067306585,-8.4624684205,-8.446911088733302
-0.0194948,0.0035698544,-8.413347818,-8.446600071328543
-0.019494,0.0035698544,-8.413347818,-8.446289053923786
